team,player_raw,player_resolved,role,slot,stat_source,season,has_team_bench,minutes,games,primary_position,fpl_position,positions,rating,goals90,assists90,xg90,xa90,shots90,shots_on_target90,key_passes90,pass_pct,dribbles90,tackles90,interceptions90,understat_xg90,understat_shots90,gap_flags,has_gaps
Rohan + AnaC,Tchouameni,Aurélien Tchouaméni,XI,DM,blend_cache,,True,2657.0,32,CM,MID,CM,7.092536231884059,0.03981424295839646,0.02734481815695926,0.08055303958437572,0.07791621939422225,1.1200204052550196,0.2194283852604969,0.6732545332642804,89.69880776592836,0.3502738285066235,1.8972787911614228,1.363499915139769,0.08708792627523188,1.1124095346739948,,False
Rohan + AnaC,Salah,Mohamed Salah,XI,RW,prime,2017-2018,True,2907.0,36,ST,FWD,ST,7.4,0.99,0.31,0.7194563301031704,0.25423260036157286,4.43,2.07,1.8889641164522681,78.0,0.775,0.2786377708978328,0.21671826625386997,0.765837620018137,4.35680433310765,pass_pct_role_default|dribbles_winger_estimate|aerials_estimated_fwd,True
Rohan + AnaC,Nathaniel Brown,Nathaniel Brown,XI,LWB,blend_cache,,True,2305.5,29,LB,DEF,LB,6.958108455604295,0.11359704359962555,0.17391056937394248,0.08294275666199909,0.13846496297207103,0.633237502458235,0.24713359626814266,1.3165870434381992,84.2667901981546,0.6195402080476388,2.6722964868814043,0.8354766723189071,0.0823268260673894,0.6312707175490034,,False
Rohan + AnaC,Daniel Munoz,Daniel Muñoz,XI,RWB,blend_cache,,True,2818.0,33,CM,MID,CM,6.981189104243059,0.12257220207723464,0.11902377246007166,0.1105644445092473,0.12035918281915185,1.067602362193665,0.4562743127256014,1.1579658636610524,78.70435830277633,0.4267258586975293,2.7447879211966795,1.0209271090597856,0.12886178014044455,1.051229318263145,,False
Rohan + AnaC,Morgan Gibbs-White,Morgan Gibbs-White,bench,,blend_cache,,True,2966.0,35,CM,MID,CM,7.030874936964196,0.3315228661872077,0.16894491811525464,0.27863639630403175,0.11022069280393092,2.2307443179449753,0.8557342719148711,1.4277126108197569,79.17516893595561,0.896035178813728,0.9309295152853436,0.47799465220635445,0.28279401981660146,2.2099294029076506,,False
Rohan + AnaC,Mateusz Fernandes,Mateus Fernandes,bench,,blend_cache,,True,2971.5,36,CM,MID,CM,7.027195014478157,0.08165049856124165,0.1158535591267638,0.09370086959514598,0.10275103378206411,1.098355232470199,0.33868335270094385,1.0811058128192146,85.24461790255572,1.0531998674005527,2.6140157683748506,0.9140924387520074,0.06547728760745573,0.9215611957933523,,False
Rohan + AnaC,Matz Sels,Matz Sels,XI,GK,blend_cache,,True,3043.5,34,GK,GK,GK,6.953763447508346,0.0,0.0,0.0,0.004806844256180733,0.0,0.0,0.039926981249593284,56.844064548040066,0.0,0.02755006703379535,0.0,0.0,0.0,aerials_estimated,True
Rohan + AnaC,Micky Van de Ven,Micky van de Ven,XI,CB1,blend_cache,,True,3043.0,35,CB,DEF,CB,6.759680930002474,0.09646302250803859,0.02968093000247341,0.0662132080138511,0.018130101409844175,0.4798417017066535,0.1706653475142221,0.22013356418501112,89.34933217907495,0.3067029433588919,1.2639129359386596,0.7494434825624536,0.0624662221122241,0.4985132472420514,,False
Rohan + AnaC,Alexis Mac Allister,Alexis Mac Allister,XI,CM,blend_cache,,True,2641.0,36,CM,MID,CM,6.968133754463059,0.13644341722909703,0.16084772230087818,0.13233615489948647,0.1405518028869042,1.6046579071402405,0.5002342184069033,1.4421365042783512,85.00491623180446,0.6641303254002395,2.1382696295631325,0.6552870578005472,0.14341213402400765,1.600224613414445,,False
Rohan + AnaC,Joao Pedro,João Pedro,bench,,blend_cache,,True,2313.5,31,ST,FWD,ST,7.057095971027614,0.43973538772551946,0.1914908525860605,0.42156896955225087,0.10037224313579833,2.338171175239848,0.9465097094644396,1.1553516476573868,74.67027614305115,1.1779740273747186,0.8160859724718604,0.3024870339608323,0.46882795423101564,2.4245329018259087,,False
Rohan + AnaC,Caiomhin Kelleher,Caoimhin Kelleher,bench,,blend_cache,,True,2115.0,23,GK,GK,GK,6.970369181380418,0.0,0.0,0.0,0.0033671207322892717,0.0,0.0,0.03715673940393041,68.7691492776886,0.06147455641837664,0.01559585267450436,0.009175306928115917,0.0,0.0,aerials_estimated,True
Ryan,Messi,Lionel Messi,XI,RW,prime,2014-2015,True,3375.0,38,ST,FWD,ST|CM,7.58,1.15,0.48,0.838,0.47,4.99,2.77,2.534,85.0,4.2,0.0,0.0,0.9573975392569256,4.98814463544754,dribbles_winger_estimate|aerials_estimated_fwd,True
Ryan,Bernardo,Bernardo Silva,bench,,blend_cache,,True,2780.5,35,CM,MID,CM|AM|RW|LW,7.016193625181854,0.12008179449875118,0.14298616307378725,0.1252559007925757,0.1505935691155909,1.2162104352878451,0.4007942481170609,1.6182090635331907,87.04962108186749,0.9048669349584542,1.6032902228827972,0.6559768170688113,0.14015656055000036,1.2146700971969533,aerials_estimated,True
Ryan,VVD,Virgil van Dijk,XI,CB2,blend_cache,,True,3375.0,37,CB,DEF,CB,7.1739999999999995,0.09903352977037187,0.01728185328185328,0.07076112578744158,0.03306208087787035,0.7002641739483844,0.2597886608412925,0.32690103637472057,89.34800000000001,0.10871774029668765,0.9851615525299735,1.1079943100995733,0.08820351792660064,0.6898394635236742,,False
Ryan,Neymar,Neymar,XI,LW,peak_season,2014-2015,True,2562.0,33,LW,FWD,LW|RW|ST|CM,7.19,0.77,0.25,0.769,0.289,3.323,1.65,1.819,81.0,3.8,0.0,0.0,0.7947708375019366,3.322969296541003,aerials_estimated_fwd,True
Ryan,Marcos Llorente,Marcos Llorente,XI,RM,blend_cache,,True,2348.5,31,LB,DEF,LB,6.9902717634761835,0.04303677321113723,0.13790502090568266,0.056202144902147984,0.12396275300713659,0.6701145874763504,0.20923043936248203,0.9094547865920155,86.68507690010453,0.6026050308145292,2.2866130722418907,0.7962190983243939,0.05834399020514568,0.6692421334015499,,False
Ryan,Szoboszalai,Dominik Szoboszlai,XI,CM,blend_cache,,True,2864.5,36,CM,MID,CM,7.105659205589339,0.18866268772144928,0.19897989899731022,0.19470511792468603,0.19541599692918227,2.0936613969156332,0.7128563420920964,1.967129145122215,85.0070377797904,0.8594019053761717,1.370222864361216,0.5462332921558198,0.18807741399338757,2.087741041311953,,False
Ryan,Christian Romero,Cristian Romero,XI,CB1,blend_cache,,True,1646.0,20,CB,DEF,CB,6.999297052154195,0.09086591179146512,0.026291499505785222,0.06605091016182565,0.05012381881848682,0.7585925094727912,0.3041192822379945,0.4694268582598562,87.5551776266062,0.23382480475035808,2.1619700907930284,1.2594182309977078,0.07991561564154465,0.7564531940917423,,False
Ryan,Lewandowski,Robert Lewandowski,XI,ST,blend_cache,,True,2168.5,32,ST,FWD,ST,6.978705223291779,0.6778328571751278,0.09804287818424574,0.6817001401756063,0.06783799195877108,3.250157689815783,1.4000210353106881,0.825794859817113,76.4432838882752,0.6496120121461948,0.46034752894429554,0.1691567900552861,0.7444169053731439,3.2518227689466284,,False
Ryan,Warren Zaire Emery,Warren Zaïre-Emery,bench,,blend_cache,,True,2252.5,30,CM,MID,CM,6.965791698693312,0.08404688154016796,0.11193889710342894,0.07160815704130681,0.10000433126254579,0.8685205141034582,0.30285364007272697,1.145169091538753,90.25093774019984,0.9001058017954118,1.9224265208946933,0.7477299294402004,0.08969258971653325,0.8674567241725425,,False
Ryan,Unai Simon,Unai Simón,XI,GK,blend_cache,,True,2610.0,29,GK,GK,GK,6.968074792243767,0.0,0.0,0.0,0.0028802447084995565,0.0,0.0,0.018080407277083176,63.8812188365651,0.0,0.015310324174590103,0.017214087851206962,0.0,0.0,aerials_estimated,True
Ryan,Alex Grimaldo,Alejandro Grimaldo,XI,LM,blend_cache,,True,2583.5,30,LB,DEF,LB|LM|LW|CM,7.1780291614343525,0.1441217866950207,0.21665833846219296,0.13302962567082022,0.26318524657087233,1.506648422647269,0.49758459399543065,2.0469664398211536,85.52901702246407,0.7900821367799891,1.454630029778944,0.7057197303072568,0.14143960077822101,1.5116199505965449,,False
Ryan,Granit Xhaka,Granit Xhaka,bench,,blend_cache,,True,2897.0,33,CM,MID,CM,7.249394405953297,0.060326861520436856,0.17580079795310716,0.047944603673309875,0.12999262225783778,0.7929197093066687,0.18214399376419751,1.264203441573779,86.16685142417242,0.3873827748149291,1.580660127329259,0.6783226866028348,0.044310895069070946,0.7930850973336907,,False
Ryan,Martin Zubimendi,Martín Zubimendi,XI,DM,blend_cache,,True,2981.5,37,CM,MID,CM,6.997348989074469,0.10401368640002512,0.04772167524791755,0.08874550667375829,0.06745332437330329,0.8776127570997219,0.2799795045747032,0.7057825317071684,85.15665452718825,0.4705718900871434,2.033591124609333,1.1394277063026825,0.09038991554977403,0.8999719921743325,,False
Ryan,Piero Hincapie,Piero Hincapié,XI,CB3,blend_cache,,True,2231.0,28,CB,DEF,CB,6.977742185082018,0.0498997965728027,0.06723931855847719,0.0528368745786579,0.08114237785068827,0.46279687579952533,0.11601713458927435,0.5199411697593238,88.15780718043949,0.2569401382629304,1.932655590430386,1.1482079353094246,0.02673792267756849,0.2591374918855447,,False
Ryan,Alexander Sorloth,Alexander Sørloth,bench,,blend_cache,,True,1770.5,35,ST,FWD,ST,6.9,0.680122909480611,0.08018199991670485,0.5839615868927033,0.061977227262971404,3.309706967240385,1.6360477130157118,0.7818519187105148,69.37324670637068,0.6920024747056837,0.6578976991748825,0.1086706787166993,0.7133160918210747,3.35625847775341,,False
Sohom+Mayukh,Rudiger,Antonio Rüdiger,XI,CB3,blend_cache,,True,1895.0,23,CB,DEF,CB,6.9252763385146805,0.030105293864340382,0.010362694300518135,0.05402722294834693,0.0375243685087707,0.7369993978506604,0.12282840970735774,0.26985249148583174,90.35620898100173,0.12481003981835975,1.0854351164592029,0.5570274607155496,0.06486690561800962,0.7364004565911649,,False
Sohom+Mayukh,Pedri,Pedri,XI,CM,blend_cache,,True,2499.5,33,CM,MID,CM,7.396403057579654,0.12639979506951282,0.24429436196424842,0.09961334349859717,0.23368105535871692,1.1125458143590117,0.4605362767640676,2.211453587508947,87.36029361337334,1.3671240803822426,1.7549905163045874,0.783653386867879,0.11509810909171067,1.0954748588936567,,False
Sohom+Mayukh,Raphinha,Raphinha,XI,LW,blend_cache,,True,2844.0,36,ST,FWD,ST|CM,7.5658688865764825,0.5098855359001041,0.24193548387096775,0.5421956295525494,0.26011966701352757,3.2934443288241417,1.2617065556711757,2.4401664932362124,78.039604578564,1.425598335067638,1.0509885535900105,0.32258064516129037,0.5727246462919633,3.470218407107641,,False
Sohom+Mayukh,Dani Alves,Dani Alves,XI,RWB,peak_season,2017-2018,True,2063.0,25,RB,DEF,RB|RM,6.86,0.04,0.31,0.059673498238458536,0.21636824424075352,1.18,0.22,2.005813953488372,84.0,0.812360465116279,2.443044110518662,1.0906446921958313,0.059673498238458536,1.177325581395349,aerials_estimated,True
Sohom+Mayukh,Kimmich,Joshua Kimmich,XI,DM,blend_cache,,True,2563.5,31,CM,MID,CM,7.554633085449699,0.09057041994550068,0.209871463981746,0.08581348905117862,0.29610404316149874,1.1208968547744624,0.35390588486285374,2.0873091485325808,89.94558509891961,0.48906326648342724,1.4798496130990966,0.8637179884304611,0.08669955880332889,1.1235442271478044,,False
Sohom+Mayukh,Federico DiMarco,Federico Dimarco,XI,LWB,blend_cache,,True,2466.5,34,CM,MID,CM,7.223936968123468,0.19227222251929288,0.3537779126741335,0.1617142749747207,0.25932040509596804,2.093349199144752,0.7640357739428669,2.3021794114060743,82.59706476272899,0.4865171381402361,1.2684970098667208,0.6979950099528979,0.19824612019007304,2.097378573723059,,False
Sohom+Mayukh,Mbuemo,Bryan Mbeumo,XI,RW,blend_cache,,True,3018.0,35,ST,FWD,ST,7.0915355898456935,0.42442769059957863,0.13783697751966412,0.36316628500170484,0.17904704082266204,2.3800179448861876,1.0623769528497033,1.5727136558147448,75.84775510204082,0.945908544169136,1.0064876138919188,0.3039547418610874,0.4208348591718874,2.441429486592843,,False
Sohom+Mayukh,Endrick,Endrick,bench,,blend_cache,,True,813.0,19,ST,FWD,ST,6.8887892995035855,0.3200496727611597,0.18178178512525017,0.41823599643689024,0.11197021893852974,3.3482060655613877,1.3195271760455787,1.3019230440759828,75.59416161059019,1.2355312907541383,0.705879237922032,0.3872275777087839,0.39693765192161107,2.908362149433578,,False
Sohom+Mayukh,Jamie Vardy,Jamie Vardy,XI,ST,prime,2015-2016,True,3154.0,36,ST,FWD,ST,7.28,0.6881172347881491,0.17202930869703728,0.5013188395410606,0.17883443604320873,3.297228416693214,1.5195922268238293,1.3762344695762982,65.76,1.1181905065307423,1.0035043007327173,0.5160879260911119,0.6316382606137607,3.2815472415979707,aerials_estimated,True
Sohom+Mayukh,Yan Sommer,Yann Sommer,bench,,blend_cache,,True,2965.5,33,GK,GK,GK,6.991130374479889,0.0,0.0,0.0,0.0010719172955160475,0.0,0.0,0.007565250283696887,80.43424410540915,0.0,0.005043500189131258,0.0,0.0,0.0,aerials_estimated,True
Sohom+Mayukh,Senne Lammens,Senne Lammens,XI,GK,blend_cache,,True,2880.0,32,GK,GK,GK,6.994536082474227,0.0,0.0,0.0,0.001443298969072165,0.0,0.0,0.0077319587628865965,61.64412371134021,0.0,0.028350515463917526,0.0,0.0,0.0,aerials_estimated,True
Sohom+Mayukh,Ismael Saibari,Ismael Saibari,bench,,blend_cache,,True,1024.0,18,AM,MID,AM|DM,7.051185770750989,0.3570750988142292,0.4430830039525691,0.1749407114624506,0.12434782608695652,2.9332806324110674,1.2115810276679841,1.4988142292490119,79.89881422924901,1.2708300395256917,0.9431620553359685,0.4449407114624506,0.18335936088335686,2.9316555641589552,,False
Sohom+Mayukh,Harry Maguire,Harry Maguire,XI,CB2,blend_cache,,True,1715.5,25,CB,DEF,CB,6.878428466212483,0.04421726873666372,0.0451550271790606,0.06299078204192395,0.028271774192164974,0.6646181773757266,0.23626449579221648,0.3421475781726553,86.0884441171055,0.14134956669359278,1.4478681246228517,1.2530032406784888,0.07281409593538775,0.6826435232535291,,False
Sohom+Mayukh,Lennart Karl,Lennart Karl,bench,,blend_cache,,True,1282.0,26,CM,MID,CM,6.860674846625766,0.34618755477651186,0.24978089395267306,0.4483347940403155,0.23505696757230496,2.7081507449605606,1.2576687116564416,1.4285714285714286,80.6908939526731,1.2182296231375986,1.336546888694128,0.6617002629272567,0.4329532229947559,2.7264395336428002,,False
Sohom+Mayukh,Francesco Acerbi,Francesco Acerbi,XI,CB1,blend_cache,,True,1550.5,20,CB,DEF,CB,6.97158400313664,0.011762399529504017,0.027722960034605518,0.02936509355389451,0.04800258642402973,0.33501309181240957,0.09449599052878882,0.3757273290665642,90.74481572240737,0.1656251099706719,1.1916551902858878,1.1816803394362903,0.028475399621716357,0.336207775689819,,False
Subhadro+Shubhajit,Vitinha,Vitinha (Paris Saint-Germain),XI,CM,blend_cache,,True,2078.0,29,CM,MID,CM,7.338190383365823,0.14744704166277903,0.1736727489723842,0.12456965191201773,0.16833096796098362,1.4748716150487908,0.5634142248698442,1.4098943570890765,89.28956465237167,0.9791466039511897,1.3430772077636766,0.7419362541822156,0.12836497558835314,1.477635266627015,,False
Subhadro+Shubhajit,Nuno,Nuno Mendes,XI,LM,blend_cache,,True,1467.0,22,LB,DEF,LB,7.096779489258209,0.12578181419583653,0.1951855361389352,0.1517612635287312,0.183370560260128,1.259347427126049,0.5450215455874582,1.4994147109950449,86.17443858937982,1.3519283223191998,1.781914297620991,0.9493514288582356,0.1336878775113754,1.259744683559412,,False
Subhadro+Shubhajit,Kante,N'Golo Kanté,XI,DM,prime,2016-2017,True,3080.0,35,CM,MID,CM,7.35,0.12,0.15,0.08,0.11,0.55,0.2,0.9,90.5,0.7,4.2,2.8,nan,nan,aerials_estimated,True
Subhadro+Shubhajit,Guirassy,Serhou Guirassy,XI,CF2,blend_cache,,True,2474.5,31,ST,FWD,ST,7.00326737660095,0.5886471884015951,0.07282982907414383,0.6197018326958929,0.11162601314368106,2.946230420630889,1.2839253536521236,0.8976179427501623,74.18873003309828,0.5295779106377259,0.3437987446514862,0.12123922139602372,0.6707813089185133,2.9222428121421054,,False
Subhadro+Shubhajit,Desire Doue,Désiré Doué,XI,AM,blend_cache,,True,1545.0,27,ST,FWD,ST,7.09729862475442,0.36914569804035074,0.2222630372617983,0.37413136408053393,0.18593587014111612,2.9175639992821742,1.0829365297324762,1.8829568396598015,81.281836935167,1.8570262632747725,1.7152359287427164,0.5447946997827572,0.3933549601834425,2.909163078280892,,False
Subhadro+Shubhajit,Nico Williams,Nico Williams,XI,RM,blend_cache,,True,1842.5,27,CM,MID,CM,6.953240985048373,0.2646881663238313,0.18819082700338244,0.230977952645039,0.21016258613232525,2.3576716198159398,0.853060171669966,1.699538562105483,77.49085312225155,2.643713582031278,1.0199315292977364,0.3639470550373889,0.24435351207628037,2.3608959514938994,,False
Subhadro+Shubhajit,Edinson Cavani,Edinson Cavani,XI,CF1,peak_season,2016-2017,True,2965.0,36,ST,FWD,ST,7.39,1.06,0.12,0.928839150949828,0.06638958121041423,4.31,2.06,0.7542742205833054,78.0,0.75,0.5463743676222597,0.45531197301854975,1.1123015819616338,4.314448541736507,aerials_estimated_fwd,True
Subhadro+Shubhajit,Schlotterbeck,Nico Schlotterbeck,XI,CB3,blend_cache,,True,2252.0,25,CB,DEF,CB,7.213560885608857,0.07105517483746265,0.08441845075132778,0.07919179565499572,0.07823492526399918,0.8164802694973954,0.2202469518934821,0.5387413133923965,88.03940344403443,0.4822617134581484,1.707165494754026,1.0023110556566395,0.08824204922960888,0.800773434001621,,False
Subhadro+Shubhajit,Konate,Ibrahima Konaté,XI,CB2,blend_cache,,True,2832.5,33,CB,DEF,CB,7.01259621656882,0.031522483480759644,0.033760199585722295,0.04636870734060073,0.033009542193973666,0.5055629204104679,0.13391772257274503,0.30681417049768334,88.92673189823876,0.15777263530013722,1.5047402162793935,0.8055242872241732,0.05518567546123255,0.5029645764080131,,False
Subhadro+Shubhajit,Joan Garcia,Joan García,XI,GK,blend_cache,,True,3060.0,34,GK,GK,GK,7.262783251231527,0.0,0.0,0.0006941923774954628,0.0013124189784806846,0.009917033964220896,0.009917033964220896,0.007389162561576355,76.03573891625616,0.012561576354679803,0.08029556650246306,0.025123152709359605,0.0,0.0,aerials_estimated,True
Subhadro+Shubhajit,Guela Doue,Guéla Doué,bench,,blend_cache,,True,2389.5,28,LB,DEF,LB,6.916972267296062,0.060136955291311654,0.14512826068738138,0.06369732482285788,0.08083183923985976,0.6012951594976499,0.20597489036115457,0.6861810237612607,85.48608275556866,0.8281855479203204,2.088647546892005,1.0925991548001293,0.05746950050426527,0.6013489250803027,,False
Subhadro+Shubhajit,Frenkie de Jong,Frenkie de Jong,bench,,blend_cache,,True,1637.0,25,CM,MID,CM,7.123481228668942,0.0720515737580584,0.20857034508911643,0.07785362153962837,0.16867652635570726,0.6939704209328783,0.20098596890405762,1.6116799393249905,89.95895714827455,0.4361016306408798,2.199469093667046,0.8835798255593477,0.08274857259095864,0.7039118639430255,,False
Subhadro+Shubhajit,Ademola Lookman,Ademola Lookman,bench,,blend_cache,,True,1530.0,21,ST,FWD,ST,6.981640316205533,0.3830577600842533,0.107557738424806,0.35059873519040086,0.18098774949243618,2.85660862083082,1.0813988699521135,1.8069888026979903,77.20816205533598,1.3074621208459623,0.8717419551370226,0.2373248990048144,0.4287047100485424,2.8359708405731467,,False
Subhadro+Shubhajit,Fermin Lopez,Fermín López,bench,,blend_cache,,True,1797.0,30,CM,MID,CM,7.002795852699321,0.31462281015373617,0.33249910618519846,0.34647836968180196,0.1760100107257776,3.046120843761173,1.1548087236324633,1.487307829817662,82.62200214515553,1.7018233821952091,1.8305327136217378,0.31462281015373617,0.3561025890188342,2.9309753144065933,,False
Subhadro+Shubhajit,Cristhian Mosquera,Cristhian Mosquera,XI,CB1,blend_cache,,True,3320.0,37,CB,DEF,CB,6.85,0.027777777777777776,0.006944444444444445,0.01800925925925926,0.01488425925925926,0.2199074074074074,0.0763888888888889,0.08101851851851852,90.02703703703703,0.16203703703703703,1.537037037037037,0.9722222222222222,0.016576689690967674,0.2198446941824425,,False
Sugata,Porro,Pedro Porro,XI,RB,blend_cache,,True,2710.0,33,LB,DEF,LB,6.99243935309973,0.05299334186663547,0.12566878480218605,0.04856614946093253,0.1377539761108131,1.0535342612765566,0.24818329022615648,1.6150486104194397,77.25567385444744,0.6143540508331626,2.2323765739063366,1.0715624025681858,0.055683871625683765,1.0533237774022222,,False
Sugata,De Ligt,Matthijs de Ligt,XI,CB1,blend_cache,,True,2128.0,29,CB,DEF,CB,6.890818414322251,0.06713554987212275,0.009590792838874679,0.08356777493606138,0.02055626598465473,0.6777493606138107,0.3356777493606138,0.28452685421994883,88.96613810741688,0.13746803069053706,1.3746803069053708,1.2851662404092072,0.08848057079572103,0.7050477716795176,,False
Sugata,Alaba,Alaba,XI,CB2,prime,2019-2020,True,2498.0,28,CB,DEF,CB,6.59,0.04,0.04,0.0,0.013999999999999999,0.68,0.25,0.6845476381104884,90.69,0.2522017614091273,0.5764611689351481,1.0808646917534028,0.0,0.67932,aerials_estimated,True
Sugata,Brahim Diaz,Brahim Diaz,bench,,blend_cache,,True,1545.0,31,ST,FWD,ST|CM,7.09,0.47,0.35,0.3231352718078382,0.26510745891276866,2.21,0.99,1.842661006901808,78.0,0.7821515222085785,1.0485436893203883,0.2912621359223301,0.27050110975062885,1.4640936613456408,raw_pass_pct_zero|pass_pct_role_default,True
Sugata,Diogo Dalot,Diogo Dalot,bench,,blend_cache,,True,2714.5,33,LB,DEF,LB,6.897501009557141,0.028723753058001063,0.09970547384190782,0.06526007153863057,0.08798715509518444,0.782412744868518,0.18772046979231555,0.9224909421832789,83.75753735361421,0.7572901915914376,1.9727159045905331,1.0277148053712941,0.06356952241167768,0.7701574357682802,,False
Sugata,Bradley Barcola,Bradley Barcola,XI,LW,blend_cache,,True,1971.0,31,ST,FWD,ST,7.118926287445305,0.4927613910484702,0.19364299279549374,0.48414120739270017,0.18782185408725077,2.958605499670257,1.3898443021856397,1.7130811144855609,80.28583810164926,1.3464579166211859,1.1487674167982538,0.5476244318997441,0.5161931663848504,2.9097611739033034,,False
Sugata,Radamel Falcao,Radamel Falcao,XI,ST,peak_season,2016-2017,True,1927.0,29,ST,FWD,ST,7.37,0.98,0.19,0.5404096682319004,0.13253703615034576,3.74,1.77,1.0512950736414424,78.0,0.75,0.5604566683964712,0.467047223663726,0.6793803171292061,3.6566785170137126,aerials_estimated_fwd,True
Sugata,Saka,Bukayo Saka,XI,RW,blend_cache,,True,1980.0,28,ST,FWD,ST,7.245503355704699,0.31155751942762105,0.2797883851305436,0.3335964509481227,0.26083444270180134,2.914073923078812,1.0880423560061172,2.2669308520336657,78.31546979865772,1.6469061517522186,1.3191685354141318,0.35059815493287394,0.38196324551107047,2.8897705919420624,,False
Sugata,Mctominay,Scott McTominay,XI,DM2,blend_cache,,True,2867.0,33,CM,MID,CM,7.089057408844065,0.34350541726647255,0.11224404639162251,0.3038409049397453,0.06131891597331385,2.6892595141613858,1.0339209244989709,0.8422009035498367,83.66046289113008,0.9598759959604795,1.0291429887239052,0.5877587699816743,0.3367187132985722,2.687983911111899,,False
Sugata,Florian Wirtz,Florian Wirtz,XI,AM,blend_cache,,True,2371.5,32,CM,MID,CM,7.156739581788521,0.301526981462504,0.23664560300926063,0.3203701197806259,0.22210256546079699,2.4362256991332036,1.0534478554576916,1.9009356752296913,80.62950837905976,1.85636281978446,1.1180535559645028,0.34092165311795375,0.2985601874433699,2.042677093365059,,False
Sugata,Gundogan,İlkay Gündoğan,XI,DM1,blend_cache,,True,2242.0,33,CM,MID,CM,7.039901295496607,0.08328192473781616,0.22208513263417645,0.14518815545959285,0.17877853177051203,1.3047501542257867,0.3948180135718692,1.7149907464528067,88.54062307217767,0.8420727945712523,1.0333127698951263,0.499691548426897,0.15111765558569115,1.3084457663051428,,False
Sugata,Donnarumma,Gianluigi Donnarumma,XI,GK,blend_cache,,True,2576.0,29,GK,GK,GK,6.964407158836688,0.0,0.0,0.0,0.002303261700178422,0.0,0.0,0.018982760889590736,78.99136465324385,0.021186998289248585,0.02108811237867919,0.010593499144624293,0.0,0.0,aerials_estimated,True
Sugata,Riyad Mahrez,Riyad Mahrez,bench,,blend_cache,,True,1920.0,30,RW,MID,RW|LW|RM,6.93,0.23,0.47,0.23663279033299114,0.2855097144911241,2.02,0.61,2.364760432766615,85.0,1.0152233384853169,0.609375,0.421875,0.2719267032942641,1.9938176197836166,raw_pass_pct_zero|pass_pct_role_default|dribble_pct_role_default,True
Sugata,Kobbie Mainoo,Kobbie Mainoo,bench,,blend_cache,,True,1663.0,26,CM,MID,CM,6.843796470146452,0.054379037643826136,0.07120644179159519,0.058695429391343854,0.09322157416623592,0.9239208280364933,0.21585225930121502,1.0208461670595037,86.31600826135937,0.9728844039296547,2.043544716799971,0.9593847823300647,0.05912043874792913,0.929642367418285,,False
Sugata,Theo Hernandez,Theo Hernández,XI,LB,blend_cache,,True,2696.0,33,LB,DEF,LB,7.1053030303030305,0.11363636363636365,0.1001082251082251,0.0810064935064935,0.12616341991341992,1.2608225108225108,0.46807359307359303,1.3879870129870129,86.04108225108226,0.8008658008658008,1.3906926406926408,0.6709956709956709,0.09343082197490107,1.2600282717035869,,False
